model,fold,prob_decile,n_obs,avg_pred,avg_actual,abs_calibration_error,ece
xgb_pca,11,2,464,0.2843932964485781,0.5064655172413793,0.22207222079280126,0.042331509431053314
xgb_pca,11,3,120,0.3555681178967158,0.35833333333333334,0.002765215436617563,0.042331509431053314
xgb_pca,11,4,73,0.4051632619883916,0.0410958904109589,0.3640673715774327,0.042331509431053314
xgb_pca,11,5,387,0.5497269539561999,0.8087855297157622,0.25905857575956237,0.042331509431053314
xgb_pca,11,6,80,0.6469922944903373,1.0,0.35300770550966265,0.042331509431053314
xgb_pca,11,7,42,0.708245629356021,1.0,0.291754370643979,0.042331509431053314
xgb_pca,11,8,280,0.8230326367276055,1.0,0.17696736327239448,0.042331509431053314
xgb_pca,12,0,12825,0.01895738200936285,0.026198830409356725,0.007241448399993876,0.027734288424285755
xgb_pca,12,1,1708,0.18202086353120536,0.11826697892271663,0.06375388460848873,0.027734288424285755
xgb_pca,12,2,2,0.28699934482574463,0.0,0.28699934482574463,0.027734288424285755
xgb_pca,12,3,149,0.34263527293333274,0.2684563758389262,0.07417889709440656,0.027734288424285755
xgb_pca,12,4,736,0.4518330302089453,0.5448369565217391,0.09300392631279386,0.027734288424285755
xgb_pca,12,5,42,0.5756221612294515,0.6666666666666666,0.0910445054372151,0.027734288424285755
xgb_pca,12,6,353,0.6337806319042238,0.9546742209631728,0.32089358905894894,0.027734288424285755
xgb_pca,12,8,336,0.8541772874693075,1.0,0.14582271253069246,0.027734288424285755
xgb_pca,13,0,13138,0.019909155753838552,0.024509057695235197,0.004599901941396645,0.021196753704589535
xgb_pca,13,1,1186,0.1821114816537997,0.20489038785834737,0.022778906204547672,0.021196753704589535
xgb_pca,13,2,15,0.20991795162359875,0.9333333333333333,0.7234153817097346,0.021196753704589535
xgb_pca,13,3,166,0.3660426814872098,0.5421686746987951,0.17612599321158534,0.021196753704589535
xgb_pca,13,4,587,0.457491784120134,0.4190800681431005,0.03841171597703352,0.021196753704589535
xgb_pca,13,5,27,0.5067547383131804,0.037037037037037035,0.4697177012761434,0.021196753704589535
xgb_pca,13,6,380,0.6426791045226549,0.9763157894736842,0.3336366849510294,0.021196753704589535
xgb_pca,13,7,3,0.7657850980758667,1.0,0.2342149019241333,0.021196753704589535
xgb_pca,13,8,311,0.8555235174691179,1.0,0.14447648253088208,0.021196753704589535
xgb_pca,14,0,9647,0.019703633743835953,0.034725821498911576,0.015022187755075623,0.04904983604306662
xgb_pca,14,1,647,0.18637742975027152,0.30139103554868624,0.11501360579841471,0.04904983604306662
xgb_pca,14,2,99,0.20946668961433448,1.0,0.7905333103856655,0.04904983604306662
xgb_pca,14,3,8,0.34639574587345123,1.0,0.6536042541265488,0.04904983604306662
