fold,representation,model,class_weight,prob_decile,n_obs,avg_pred,avg_actual
11,persistence_image,pi_24h_10x10_standard,standard,1,2489,0.13835035760712192,0.4106066693451185
11,persistence_image,pi_24h_10x10_standard,standard,2,336,0.24408264044593767,1.0
11,persistence_image,pi_72h_10x10_balanced,balanced,3,14489,0.372156888139125,0.0
11,persistence_image,pi_72h_10x10_balanced,balanced,4,2520,0.43512794574666264,0.12817460317460316
11,persistence_image,pi_72h_10x10_balanced,balanced,5,807,0.5589235776875071,0.3543990086741016
11,persistence_image,pi_72h_10x10_balanced,balanced,6,1182,0.6510978553377846,0.32741116751269034
11,persistence_image,pi_72h_10x10_balanced,balanced,7,482,0.7684614787129631,0.7219917012448133
11,persistence_image,pi_72h_10x10_balanced,balanced,8,336,0.8697127429013662,1.0
11,persistence_image,pi_72h_10x10_standard,standard,0,16911,0.08135673934405213,0.01720773461060848
11,persistence_image,pi_72h_10x10_standard,standard,1,2569,0.13932073910663972,0.40988711560918645
11,persistence_image,pi_72h_10x10_standard,standard,2,336,0.2468774243455439,1.0
12,persistence_image,pi_168h_10x10_balanced,balanced,3,11304,0.3595515698718919,0.009642604387827318
12,persistence_image,pi_168h_10x10_balanced,balanced,4,1797,0.4313835935780472,0.12632164718976072
12,persistence_image,pi_168h_10x10_balanced,balanced,5,886,0.5508299972777289,0.023702031602708805
12,persistence_image,pi_168h_10x10_balanced,balanced,6,1277,0.6490152950277718,0.40642129992169146
12,persistence_image,pi_168h_10x10_balanced,balanced,7,405,0.7481617384370202,0.8148148148148148
12,persistence_image,pi_168h_10x10_balanced,balanced,8,389,0.8631992838703839,0.9794344473007712
12,persistence_image,pi_168h_10x10_balanced,balanced,9,93,0.9062298438738057,1.0
12,persistence_image,pi_168h_10x10_standard,standard,0,12970,0.07900594823603173,0.025905936777178104
12,persistence_image,pi_168h_10x10_standard,standard,1,2709,0.13508572702006402,0.32410483573274274
12,persistence_image,pi_168h_10x10_standard,standard,2,472,0.2545194190624215,0.9872881355932204
12,persistence_image,pi_24h_10x10_balanced,balanced,2,827,0.28744273162840484,0.0
12,persistence_image,pi_24h_10x10_balanced,balanced,3,10739,0.35605177658366366,0.006797653412794488
12,persistence_image,pi_24h_10x10_balanced,balanced,4,1634,0.43054969627594564,0.1609547123623011
12,persistence_image,pi_24h_10x10_balanced,balanced,5,814,0.5516350885652894,0.05896805896805897
12,persistence_image,pi_24h_10x10_balanced,balanced,6,1363,0.6508954474240078,0.42993396918561994
12,persistence_image,pi_24h_10x10_balanced,balanced,7,277,0.7595288624491919,0.7689530685920578
12,persistence_image,pi_24h_10x10_balanced,balanced,8,362,0.8526591058205633,1.0
12,persistence_image,pi_24h_10x10_balanced,balanced,9,135,0.9040928969957519,1.0
12,persistence_image,pi_24h_10x10_standard,standard,0,13079,0.07863508514761892,0.02569003746463797
12,persistence_image,pi_24h_10x10_standard,standard,1,2563,0.1364773409051377,0.3257900897385876
12,persistence_image,pi_24h_10x10_standard,standard,2,509,0.2533670797317308,1.0
12,persistence_image,pi_72h_10x10_balanced,balanced,2,1019,0.2858342623765555,0.0
12,persistence_image,pi_72h_10x10_balanced,balanced,3,10310,0.3600560081936433,0.01008729388942774
12,persistence_image,pi_72h_10x10_balanced,balanced,4,1881,0.43347179115001067,0.12333864965443912
12,persistence_image,pi_72h_10x10_balanced,balanced,5,912,0.5592805994480775,0.0712719298245614
12,persistence_image,pi_72h_10x10_balanced,balanced,6,1122,0.652246225391896,0.3966131907308378
12,persistence_image,pi_72h_10x10_balanced,balanced,7,393,0.7363954464863375,0.816793893129771
12,persistence_image,pi_72h_10x10_balanced,balanced,8,361,0.8498788542375307,0.997229916897507
12,persistence_image,pi_72h_10x10_balanced,balanced,9,153,0.9082819781102238,1.0
12,persistence_image,pi_72h_10x10_standard,standard,0,13101,0.07854176026003577,0.025646897183421113
12,persistence_image,pi_72h_10x10_standard,standard,1,2532,0.13565430827452385,0.32622432859399686
12,persistence_image,pi_72h_10x10_standard,standard,2,477,0.2488818862932654,1.0
12,persistence_image,pi_72h_10x10_standard,standard,3,41,0.30190260791000895,1.0
13,persistence_image,pi_168h_10x10_balanced,balanced,3,12062,0.35998373075679074,0.003482009616978942
13,persistence_image,pi_168h_10x10_balanced,balanced,4,1611,0.43694384739238445,0.1824953445065177
13,persistence_image,pi_168h_10x10_balanced,balanced,5,523,0.5461225632515125,0.30975143403441685
13,persistence_image,pi_168h_10x10_balanced,balanced,6,607,0.6585249170640314,0.627677100494234
13,persistence_image,pi_168h_10x10_balanced,balanced,7,394,0.7273345831980627,0.26903553299492383
13,persistence_image,pi_168h_10x10_balanced,balanced,8,354,0.8409678048626849,1.0
13,persistence_image,pi_168h_10x10_balanced,balanced,9,262,0.9141831005960181,1.0
13,persistence_image,pi_168h_10x10_standard,standard,0,13475,0.07975335866156744,0.024712430426716142
13,persistence_image,pi_168h_10x10_standard,standard,1,1729,0.13665516361918853,0.38114517061885483
13,persistence_image,pi_168h_10x10_standard,standard,2,404,0.23971960410053647,1.0
13,persistence_image,pi_168h_10x10_standard,standard,3,205,0.3090191017726146,1.0
13,persistence_image,pi_24h_10x10_balanced,balanced,3,12232,0.3521901470945327,0.002534336167429693
13,persistence_image,pi_24h_10x10_balanced,balanced,4,1437,0.43353755903595237,0.21224773834377175
13,persistence_image,pi_24h_10x10_balanced,balanced,5,581,0.5445888717380885,0.33390705679862304
13,persistence_image,pi_24h_10x10_balanced,balanced,6,626,0.66450728902797,0.5575079872204473
13,persistence_image,pi_24h_10x10_balanced,balanced,7,293,0.7248100323763806,0.26621160409556316
13,persistence_image,pi_24h_10x10_balanced,balanced,8,358,0.8334938912798063,1.0
13,persistence_image,pi_24h_10x10_balanced,balanced,9,286,0.9135352507347363,1.0
13,persistence_image,pi_24h_10x10_standard,standard,0,13499,0.07864166120216445,0.024372175716719756
13,persistence_image,pi_24h_10x10_standard,standard,1,1667,0.13576917158752128,0.3749250149970006
13,persistence_image,pi_24h_10x10_standard,standard,2,394,0.23229212833482601,1.0
13,persistence_image,pi_24h_10x10_standard,standard,3,253,0.3093329728291787,1.0
13,persistence_image,pi_72h_10x10_balanced,balanced,3,12009,0.3603247109919063,0.0003330835206928137
13,persistence_image,pi_72h_10x10_balanced,balanced,4,1622,0.43613035691917645,0.20468557336621454
13,persistence_image,pi_72h_10x10_balanced,balanced,5,595,0.5496334481835173,0.31092436974789917
13,persistence_image,pi_72h_10x10_balanced,balanced,6,564,0.6655790635514612,0.6081560283687943
13,persistence_image,pi_72h_10x10_balanced,balanced,7,375,0.7239591692231778,0.23733333333333334
13,persistence_image,pi_72h_10x10_balanced,balanced,8,343,0.8341159817996386,1.0
13,persistence_image,pi_72h_10x10_balanced,balanced,9,305,0.914728076510139,1.0
13,persistence_image,pi_72h_10x10_standard,standard,0,13440,0.08005527693608357,0.02470238095238095
13,persistence_image,pi_72h_10x10_standard,standard,1,1725,0.13682189714738963,0.36
13,persistence_image,pi_72h_10x10_standard,standard,2,410,0.23747537392865553,1.0
13,persistence_image,pi_72h_10x10_standard,standard,3,238,0.31375203803625623,1.0
14,persistence_image,pi_168h_10x10_balanced,balanced,3,8736,0.36685450496973215,0.0006868131868131869
14,persistence_image,pi_168h_10x10_balanced,balanced,4,1138,0.4343626813141363,0.28998242530755713
14,persistence_image,pi_168h_10x10_balanced,balanced,5,334,0.5463364972160217,0.32335329341317365
14,persistence_image,pi_168h_10x10_balanced,balanced,6,262,0.6519352702707019,0.8702290076335878
14,persistence_image,pi_168h_10x10_balanced,balanced,7,302,0.7386632425762998,0.0
14,persistence_image,pi_168h_10x10_balanced,balanced,8,336,0.8485268441372033,1.0
14,persistence_image,pi_168h_10x10_balanced,balanced,9,336,0.9149825378069762,1.0
14,persistence_image,pi_168h_10x10_standard,standard,0,9698,0.08086884026812047,0.034646318828624456
14,persistence_image,pi_168h_10x10_standard,standard,1,1074,0.1375380594400763,0.3128491620111732
14,persistence_image,pi_168h_10x10_standard,standard,2,336,0.2386106249029885,1.0
14,persistence_image,pi_168h_10x10_standard,standard,3,336,0.3113058529039076,1.0
14,persistence_image,pi_24h_10x10_balanced,balanced,3,9065,0.3544669888075062,0.0126861555432984
14,persistence_image,pi_24h_10x10_balanced,balanced,4,863,0.4348272382987025,0.25608342989571264
14,persistence_image,pi_24h_10x10_balanced,balanced,5,311,0.5488366944108536,0.44694533762057875
14,persistence_image,pi_24h_10x10_balanced,balanced,6,249,0.6509595535465291,0.7911646586345381
14,persistence_image,pi_24h_10x10_balanced,balanced,7,284,0.7330027670359276,0.0
14,persistence_image,pi_24h_10x10_balanced,balanced,8,337,0.8452271576782616,1.0
14,persistence_image,pi_24h_10x10_balanced,balanced,9,335,0.9136391107806624,1.0
14,persistence_image,pi_24h_10x10_standard,standard,0,9779,0.07887498002581764,0.03425708150117599
14,persistence_image,pi_24h_10x10_standard,standard,1,993,0.13854333492534399,0.3393756294058409
14,persistence_image,pi_24h_10x10_standard,standard,2,348,0.23994133591625025,1.0
14,persistence_image,pi_24h_10x10_standard,standard,3,324,0.3126530897888527,1.0
14,persistence_image,pi_72h_10x10_balanced,balanced,3,8930,0.3586591537856984,0.0016797312430011197
14,persistence_image,pi_72h_10x10_balanced,balanced,4,984,0.4348593622717641,0.32621951219512196
14,persistence_image,pi_72h_10x10_balanced,balanced,5,298,0.5448409638205192,0.37583892617449666
14,persistence_image,pi_72h_10x10_balanced,balanced,6,263,0.6472141429212179,0.844106463878327
14,persistence_image,pi_72h_10x10_balanced,balanced,7,297,0.7339531819490137,0.006734006734006734
14,persistence_image,pi_72h_10x10_balanced,balanced,8,336,0.8453070254402499,1.0
14,persistence_image,pi_72h_10x10_balanced,balanced,9,336,0.9133815033105716,1.0
14,persistence_image,pi_72h_10x10_standard,standard,0,9720,0.08030961298629878,0.0345679012345679
14,persistence_image,pi_72h_10x10_standard,standard,1,1052,0.13823412941783417,0.3193916349809886
14,persistence_image,pi_72h_10x10_standard,standard,2,379,0.246027177709675,1.0
14,persistence_image,pi_72h_10x10_standard,standard,3,293,0.3149570094646913,1.0
15,persistence_image,pi_168h_10x10_balanced,balanced,3,8832,0.37435596931644843,0.00011322463768115942
15,persistence_image,pi_168h_10x10_balanced,balanced,4,1089,0.42411468515975126,0.3076216712580349
15,persistence_image,pi_168h_10x10_balanced,balanced,5,161,0.5291605492993784,0.0
15,persistence_image,pi_168h_10x10_balanced,balanced,6,247,0.6758228537073745,0.7165991902834008
15,persistence_image,pi_168h_10x10_balanced,balanced,7,426,0.7267720279436454,0.3732394366197183
15,persistence_image,pi_168h_10x10_balanced,balanced,8,292,0.8763566541590547,1.0
15,persistence_image,pi_168h_10x10_balanced,balanced,9,380,0.915565408304312,1.0
15,persistence_image,pi_168h_10x10_standard,standard,0,9839,0.08443807394729004,0.03414981197276146
15,persistence_image,pi_168h_10x10_standard,standard,1,916,0.1541840670777594,0.36681222707423583
15,persistence_image,pi_168h_10x10_standard,standard,2,289,0.27357335017156825,1.0
15,persistence_image,pi_168h_10x10_standard,standard,3,383,0.32372818060794106,1.0
15,persistence_image,pi_24h_10x10_balanced,balanced,3,9586,0.35759945353697553,0.0323388274567077
15,persistence_image,pi_24h_10x10_balanced,balanced,4,402,0.435022256393195,0.06467661691542288
15,persistence_image,pi_24h_10x10_balanced,balanced,5,95,0.5178240773353096,0.0
15,persistence_image,pi_24h_10x10_balanced,balanced,6,399,0.671326085424282,0.6441102756892231
15,persistence_image,pi_24h_10x10_balanced,balanced,7,273,0.7212825904320749,0.2893772893772894
15,persistence_image,pi_24h_10x10_balanced,balanced,8,336,0.8715109782807351,1.0
15,persistence_image,pi_24h_10x10_balanced,balanced,9,336,0.9117576147143313,1.0
15,persistence_image,pi_24h_10x10_standard,standard,0,9899,0.07915207798761538,0.03394282250732397
15,persistence_image,pi_24h_10x10_standard,standard,1,856,0.14902599547858109,0.3925233644859813
15,persistence_image,pi_24h_10x10_standard,standard,2,336,0.26544140554392615,1.0
15,persistence_image,pi_24h_10x10_standard,standard,3,336,0.31357459737440674,1.0
15,persistence_image,pi_72h_10x10_balanced,balanced,3,8861,0.37160458752397607,0.0002257081593499605
15,persistence_image,pi_72h_10x10_balanced,balanced,4,1092,0.42385184854600627,0.3058608058608059
15,persistence_image,pi_72h_10x10_balanced,balanced,5,129,0.5286699468265316,0.0
15,persistence_image,pi_72h_10x10_balanced,balanced,6,271,0.6746160371255673,0.6937269372693727
15,persistence_image,pi_72h_10x10_balanced,balanced,7,402,0.7264346320450935,0.3681592039800995
15,persistence_image,pi_72h_10x10_balanced,balanced,8,285,0.8736402655219875,1.0
15,persistence_image,pi_72h_10x10_balanced,balanced,9,387,0.9148725252675537,1.0
15,persistence_image,pi_72h_10x10_standard,standard,0,9845,0.08314421109102788,0.034128999492127984
15,persistence_image,pi_72h_10x10_standard,standard,1,910,0.15250221306231626,0.36923076923076925
15,persistence_image,pi_72h_10x10_standard,standard,2,292,0.2708750775230423,1.0
15,persistence_image,pi_72h_10x10_standard,standard,3,380,0.32206055152261104,1.0
16,persistence_image,pi_168h_10x10_balanced,balanced,3,5624,0.3698543327925314,0.03538406827880512
16,persistence_image,pi_168h_10x10_balanced,balanced,4,1515,0.4326827382918142,0.09042904290429044
16,persistence_image,pi_168h_10x10_balanced,balanced,5,662,0.5516647945093971,0.0
16,persistence_image,pi_168h_10x10_balanced,balanced,6,331,0.6406074131018753,0.045317220543806644
16,persistence_image,pi_168h_10x10_balanced,balanced,7,367,0.7559481526536419,0.7602179836512262
16,persistence_image,pi_168h_10x10_balanced,balanced,8,301,0.8797718013808001,0.9966777408637874
16,persistence_image,pi_168h_10x10_balanced,balanced,9,164,0.9141578414833474,1.0
16,persistence_image,pi_168h_10x10_standard,standard,0,6968,0.08194787002644663,0.04822043628013777
16,persistence_image,pi_168h_10x10_standard,standard,1,1447,0.13309404638047484,0.14789219073946094
16,persistence_image,pi_168h_10x10_standard,standard,2,385,0.2585044284475184,0.987012987012987
16,persistence_image,pi_168h_10x10_standard,standard,3,164,0.31937183625025445,1.0
16,persistence_image,pi_24h_10x10_balanced,balanced,3,6294,0.34842247016494404,0.047505560851604706
16,persistence_image,pi_24h_10x10_balanced,balanced,4,970,0.4345589616277796,0.03814432989690722
16,persistence_image,pi_24h_10x10_balanced,balanced,5,632,0.5479444069359727,0.0
16,persistence_image,pi_24h_10x10_balanced,balanced,6,281,0.6419446546534386,0.099644128113879
16,persistence_image,pi_24h_10x10_balanced,balanced,7,351,0.7489523315929688,0.8376068376068376
16,persistence_image,pi_24h_10x10_balanced,balanced,8,297,0.8803470791663148,1.0
16,persistence_image,pi_24h_10x10_balanced,balanced,9,139,0.9067510159080925,1.0
16,persistence_image,pi_24h_10x10_standard,standard,0,7083,0.07827379246251762,0.04743752647183397
16,persistence_image,pi_24h_10x10_standard,standard,1,1369,0.1334174867276425,0.1804236669101534
16,persistence_image,pi_24h_10x10_standard,standard,2,378,0.2620675959097084,0.9973544973544973
16,persistence_image,pi_24h_10x10_standard,standard,3,134,0.30932120867385404,1.0
16,persistence_image,pi_72h_10x10_balanced,balanced,2,3,0.2980266463725695,0.0
16,persistence_image,pi_72h_10x10_balanced,balanced,3,5872,0.3583215805510187,0.04240463215258856
16,persistence_image,pi_72h_10x10_balanced,balanced,4,1331,0.4342333623358624,0.06536438767843726
16,persistence_image,pi_72h_10x10_balanced,balanced,5,634,0.5495604889413274,0.0
16,persistence_image,pi_72h_10x10_balanced,balanced,6,303,0.6393071733086917,0.07260726072607261
16,persistence_image,pi_72h_10x10_balanced,balanced,7,367,0.7510363256770399,0.771117166212534
16,persistence_image,pi_72h_10x10_balanced,balanced,8,284,0.8779085093929614,0.9964788732394366
16,persistence_image,pi_72h_10x10_balanced,balanced,9,170,0.9099361483086811,1.0
16,persistence_image,pi_72h_10x10_standard,standard,0,7037,0.07943050587953189,0.047747619724314336
16,persistence_image,pi_72h_10x10_standard,standard,1,1435,0.13437725300185513,0.18815331010452963
16,persistence_image,pi_72h_10x10_standard,standard,2,340,0.26479283605961446,0.9882352941176471
16,persistence_image,pi_72h_10x10_standard,standard,3,152,0.3134467529001231,1.0
17,persistence_image,pi_168h_10x10_balanced,balanced,3,2441,0.3845598076102515,0.05161818926669398
17,persistence_image,pi_168h_10x10_balanced,balanced,4,3169,0.42608060575636225,0.06626696118649417
17,persistence_image,pi_168h_10x10_balanced,balanced,5,145,0.5365664094390867,0.0
17,persistence_image,pi_168h_10x10_balanced,balanced,6,117,0.6343205712362693,0.0
17,persistence_image,pi_168h_10x10_balanced,balanced,7,32,0.7566412333076967,0.5
17,persistence_image,pi_168h_10x10_balanced,balanced,8,143,0.8550623303151538,1.0
17,persistence_image,pi_168h_10x10_balanced,balanced,9,513,0.920052650747233,1.0
17,persistence_image,pi_168h_10x10_standard,standard,0,5385,0.08681750749280823,0.06239554317548746
17,persistence_image,pi_168h_10x10_standard,standard,1,503,0.11692462133066765,0.0
17,persistence_image,pi_168h_10x10_standard,standard,2,159,0.2503135236896846,1.0
17,persistence_image,pi_168h_10x10_standard,standard,3,513,0.3327271692283709,1.0
17,persistence_image,pi_24h_10x10_balanced,balanced,3,5069,0.35574509771838936,0.06628526336555533
17,persistence_image,pi_24h_10x10_balanced,balanced,4,634,0.43230362647332343,0.0
17,persistence_image,pi_24h_10x10_balanced,balanced,5,127,0.5604352964960202,0.0
17,persistence_image,pi_24h_10x10_balanced,balanced,6,55,0.6512606423250857,0.0
17,persistence_image,pi_24h_10x10_balanced,balanced,7,76,0.7854779703338067,0.9605263157894737
17,persistence_image,pi_24h_10x10_balanced,balanced,8,263,0.8833133808914876,1.0
17,persistence_image,pi_24h_10x10_balanced,balanced,9,336,0.9157113129840025,1.0
17,persistence_image,pi_24h_10x10_standard,standard,0,5608,0.07935075789848262,0.05991440798858773
17,persistence_image,pi_24h_10x10_standard,standard,1,295,0.1246189244224843,0.05084745762711865
17,persistence_image,pi_24h_10x10_standard,standard,2,321,0.2706087021237446,1.0
17,persistence_image,pi_24h_10x10_standard,standard,3,336,0.32768937140971177,1.0
17,persistence_image,pi_72h_10x10_balanced,balanced,3,3844,0.3743632837278065,0.055411030176899065
17,persistence_image,pi_72h_10x10_balanced,balanced,4,1772,0.430436097020829,0.06941309255079006
17,persistence_image,pi_72h_10x10_balanced,balanced,5,207,0.5542895198234536,0.0
17,persistence_image,pi_72h_10x10_balanced,balanced,6,59,0.6539989454250403,0.0
17,persistence_image,pi_72h_10x10_balanced,balanced,7,45,0.7798043346367491,0.8666666666666667
17,persistence_image,pi_72h_10x10_balanced,balanced,8,180,0.8686894224911055,1.0
17,persistence_image,pi_72h_10x10_balanced,balanced,9,453,0.9178875022054298,1.0
17,persistence_image,pi_72h_10x10_standard,standard,0,5460,0.08416513618666689,0.06153846153846154
17,persistence_image,pi_72h_10x10_standard,standard,1,435,0.11928218395312173,0.016091954022988506
17,persistence_image,pi_72h_10x10_standard,standard,2,194,0.2570090074050248,1.0
17,persistence_image,pi_72h_10x10_standard,standard,3,471,0.3287550438992672,1.0
