fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,window_hours
1,family_pca,family_pca_fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.006497127889084689,0.07282448619812561,0.06919653323424833,0.0,0
1,family_pca,family_pca_fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.03880610785995549,0.20105004381115057,0.1766187085769595,0.0,0
1,family_pca,family_pca_fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.05614856603218612,0.19119419205201033,0.2103281734492251,0.1407602147004053,0
1,family_pca,family_pca_fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.06134492023546923,0.2225706271271898,0.20994272808984618,0.1,0
1,family_pca,family_pca_fixed_2_balanced,2,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.12274033315296448,0.43752884379272705,0.2525325069834078,0.08474446987032799,0
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07592388436796339,0.353502497419406,0.01722212470285048,0.08653198653198653,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.008055367528268055,0.029790532170706843,0.0227075451450109,0.0,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.002719826743456035,0.022008325430678197,0.020408605758918088,0.0,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,3.4925874933245485e-05,0.0027225774237933996,0.0027049455939916105,0.0,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.00019431950169831376,0.006453196636489103,0.006353775658167223,0.0,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.12017264193971561,0.5598741115258474,0.015610414245843576,0.1407602147004053,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.04173812878866235,0.13522116813890467,0.10386359020037783,0.1,24
1,scalar_tda,scalar_tda_24h_standard,0,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.0804611242389004,0.3824734747609828,0.005722799762675224,0.08474446987032799,24
1,pca_plus_scalar_tda,pca_plus_scalar_tda_24h_standard,2,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.06054284255578974,0.20240113221922976,0.11557092549505929,0.08653198653198653,24
