fold,representation,model,class_weight,prob_decile,n_obs,avg_pred,avg_actual
15,persistence_landscape,pl_168h_L3_S50_standard,standard,3,3,0.320555174805299,1.0
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,3,9697,0.3501894795599572,0.03464989171908838
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,4,303,0.44034145676989733,0.0
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,5,83,0.5107824861203095,0.0
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,6,457,0.6683525043324724,0.6148796498905909
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,7,215,0.7201830659270371,0.2558139534883721
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,8,336,0.868266367270962,1.0
15,persistence_landscape,pl_24h_L3_S50_balanced,balanced,9,336,0.9095291829286787,1.0
15,persistence_landscape,pl_24h_L3_S50_standard,standard,0,9924,0.07749454774606739,0.03385731559854897
15,persistence_landscape,pl_24h_L3_S50_standard,standard,1,831,0.14748289522562727,0.4043321299638989
15,persistence_landscape,pl_24h_L3_S50_standard,standard,2,339,0.2613621387482004,1.0
15,persistence_landscape,pl_24h_L3_S50_standard,standard,3,333,0.30877950505281837,1.0
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,3,8715,0.34560684694226185,0.03453815261044177
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,4,1241,0.4520264999663685,0.015310233682514102
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,5,125,0.5137117948357162,0.128
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,6,453,0.6649802210968948,0.6070640176600441
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,7,212,0.733297478803319,0.24528301886792453
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,8,310,0.8606435565315773,1.0
15,persistence_landscape,pl_72h_L3_S50_balanced,balanced,9,371,0.9114638936871688,1.0
15,persistence_landscape,pl_72h_L3_S50_standard,standard,0,9832,0.07827820906661737,0.03112286411716843
15,persistence_landscape,pl_72h_L3_S50_standard,standard,1,897,0.14267122943829752,0.39464882943143814
15,persistence_landscape,pl_72h_L3_S50_standard,standard,2,332,0.2521941819456663,0.9578313253012049
15,persistence_landscape,pl_72h_L3_S50_standard,standard,3,366,0.31198232992736635,1.0
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,3,2872,0.35020159575474585,0.02541782729805014
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,4,1772,0.43000491226351956,0.0716704288939052
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,5,2422,0.5483920277926824,0.05532617671345995
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,6,789,0.643289266909634,0.034220532319391636
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,7,414,0.7503352639337151,0.2560386473429952
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,8,333,0.85194686783619,0.7957957957957958
16,persistence_landscape,pl_168h_L3_S50_balanced,balanced,9,362,0.9254172569636182,1.0
16,persistence_landscape,pl_168h_L3_S50_standard,standard,0,4391,0.08184421612568588,0.04531997267137326
16,persistence_landscape,pl_168h_L3_S50_standard,standard,1,3739,0.1319763936418717,0.06525809039850228
16,persistence_landscape,pl_168h_L3_S50_standard,standard,2,506,0.24649140010496423,0.6383399209486166
16,persistence_landscape,pl_168h_L3_S50_standard,standard,3,261,0.3438905271123846,1.0
16,persistence_landscape,pl_168h_L3_S50_standard,standard,4,67,0.41387797973292073,1.0
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,3,6125,0.35588582184607076,0.0473469387755102
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,4,1083,0.4331689488697603,0.04247460757156048
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,5,636,0.5476743768558529,0.0
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,6,322,0.6408487130861928,0.07763975155279502
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,7,365,0.7547116689828616,0.821917808219178
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,8,280,0.8860006532924275,1.0
16,persistence_landscape,pl_24h_L3_S50_balanced,balanced,9,153,0.9073157081550849,1.0
16,persistence_landscape,pl_24h_L3_S50_standard,standard,0,7036,0.0799226958227438,0.047754405912450254
16,persistence_landscape,pl_24h_L3_S50_standard,standard,1,1415,0.13511628063502304,0.17385159010600706
16,persistence_landscape,pl_24h_L3_S50_standard,standard,2,364,0.26591839638222575,0.9972527472527473
16,persistence_landscape,pl_24h_L3_S50_standard,standard,3,149,0.3094455062982957,1.0
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,3,3932,0.3567795541538347,0.05925737538148525
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,4,3052,0.4316214423485582,0.0337483617300131
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,5,731,0.5418172341927109,0.0
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,6,374,0.6339755413909495,0.0053475935828877
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,7,384,0.7546831436767238,0.7057291666666666
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,8,235,0.8688977837760479,0.9744680851063829
16,persistence_landscape,pl_72h_L3_S50_balanced,balanced,9,256,0.914288659096071,1.0
16,persistence_landscape,pl_72h_L3_S50_standard,standard,0,6815,0.08250137531626167,0.04886280264123258
16,persistence_landscape,pl_72h_L3_S50_standard,standard,1,1608,0.13261795291171224,0.14427860696517414
16,persistence_landscape,pl_72h_L3_S50_standard,standard,2,322,0.257908524110216,0.9627329192546584
16,persistence_landscape,pl_72h_L3_S50_standard,standard,3,219,0.31875863855169506,1.0
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,3,4010,0.37353891596090955,0.04837905236907731
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,4,1658,0.43061015100163147,0.0856453558504222
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,5,152,0.5589783110904589,0.0
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,6,58,0.6563205194040992,0.0
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,7,59,0.7787174595299409,0.8305084745762712
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,8,191,0.8743618852992544,1.0
17,persistence_landscape,pl_168h_L3_S50_balanced,balanced,9,432,0.9175069002760409,1.0
17,persistence_landscape,pl_168h_L3_S50_standard,standard,0,5473,0.08455593927889707,0.061392289420792986
17,persistence_landscape,pl_168h_L3_S50_standard,standard,1,417,0.11839987957157233,0.004796163069544364
17,persistence_landscape,pl_168h_L3_S50_standard,standard,2,198,0.25342447643943594,1.0
17,persistence_landscape,pl_168h_L3_S50_standard,standard,3,472,0.32915887847356434,1.0
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,3,5108,0.35446406932437224,0.06577916992952232
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,4,598,0.4326848220297866,0.0
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,5,123,0.5584341241185605,0.0
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,6,56,0.6480259546964823,0.0
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,7,84,0.7846260347149481,0.9642857142857143
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,8,256,0.8862130514645155,1.0
17,persistence_landscape,pl_24h_L3_S50_balanced,balanced,9,335,0.9157478579242567,1.0
17,persistence_landscape,pl_24h_L3_S50_standard,standard,0,5621,0.07963415082217223,0.05977584059775841
17,persistence_landscape,pl_24h_L3_S50_standard,standard,1,281,0.1254981076991864,0.0498220640569395
17,persistence_landscape,pl_24h_L3_S50_standard,standard,2,322,0.2711271111092869,1.0
17,persistence_landscape,pl_24h_L3_S50_standard,standard,3,336,0.3285712115314097,1.0
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,3,4649,0.36538236777461236,0.0600129060012906
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,4,1024,0.43008824999951617,0.0556640625
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,5,160,0.5492649830141525,0.0
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,6,52,0.6489309418896844,0.0
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,7,83,0.7810382355295767,0.963855421686747
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,8,231,0.8895451682044848,1.0
17,persistence_landscape,pl_72h_L3_S50_balanced,balanced,9,361,0.9167316007076207,1.0
17,persistence_landscape,pl_72h_L3_S50_standard,standard,0,5564,0.08132897064477908,0.0603882099209202
17,persistence_landscape,pl_72h_L3_S50_standard,standard,1,348,0.1229506733778485,0.06896551724137931
17,persistence_landscape,pl_72h_L3_S50_standard,standard,2,287,0.27190645617327375,1.0
17,persistence_landscape,pl_72h_L3_S50_standard,standard,3,361,0.3262523936909213,1.0
