,601697,601700,654415,570360,504494,570363,572473,601699,553813,601698,654413,669662,669663,542539,542540,669660,669661,572469,512325,570361,553810,553811,542537,512320,553812,570362,528975,906974,512321,528972,572481,906972,542538,572470,572485,516861,906975,906973,521834,572471,528974,521836,572478,521837,1082748,572486,572506,572472,1473040,519784,572494,528973,504071,512250,572480,255229,521835,516008,519776,906976,519777,516011,572489,512323,572476,512324,572492,519778,255335,254580,516863,507418,516878,516926,572484,504072,516009,516010,516864,516862,618949,504490,659233,504584,1082749,516865,1082781,572479,520930,507419,504069,572488,572477,504588,516877,516874,687200,255322,504585,540408,574072,1473066,516871,692258,504491,254577,666217,620015,504493,574073,510854,581247,516876,557770,504586,504587,1473074,1082757,502128,515506,1082777,254578,254579,504070,1473075,576410,1473042,572474,515502,572491,687778,516730,618952,1082772,516875,659241,516937,557762,548616,1473060,574071,618950,532807,1082801,515557,504492,516872,540403,540404,1473053,618977,558316,540401,1473063,548615,558317,1082763,572483,1473078,515503,515505,1082753,1082805,618965,526179,618978,516873,254576,516729,548614,618972
601697,0.019939384271813687,0.019936204146730464,0.021962616822429906,0.037290343592248816,0.0,0.037290343592248816,0.014204545454545454,0.019939384271813687,0.002819548872180451,0.019939384271813687,0.021962616822429906,0.008633980881899476,0.008633980881899476,0.0006264682850430697,0.0006264682850430697,0.008633980881899476,0.008633980881899476,0.014204545454545454,0.0,0.037290343592248816,0.03981723237597911,0.03981723237597911,0.0006264682850430697,0.0,0.03981723237597911,0.037290343592248816,0.0,0.027107380202868136,0.0,0.0,0.014204545454545454,0.027107380202868136,0.0006264682850430697,0.014204545454545454,0.014204545454545454,0.01955449753443292,0.027107380202868136,0.027107380202868136,0.0,0.014204545454545454,0.0,0.0,0.014204545454545454,0.0,0.03720316622691293,0.014204545454545454,0.014204545454545454,0.014204545454545454,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.0,0.027107380202868136,0.0,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0,0.0,0.0,0.01955449753443292,0.0,0.01955449753443292,0.0055842640440073345,0.014204545454545454,0.0,0.0,0.0,0.01955449753443292,0.01955449753443292,0.06255055270962524,0.0,0.05823672148827177,0.0,0.03720316622691293,0.01955449753443292,0.03720316622691293,0.014204545454545454,0.02092201793315823,0.0,0.0,0.014204545454545454,0.014204545454545454,0.0,0.01955449753443292,0.01955449753443292,0.011608623548922056,0.0,0.0,0.0,0.03554868624420402,0.0,0.01955449753443292,0.023434991974317816,0.0,0.0,0.018762564217109673,0.02459485224022879,0.0,0.03554868624420402,0.0,0.01725,0.01955449753443292,0.0,0.0,0.0,0.0,0.03720316622691293,0.0,0.0,0.03720316622691293,0.0,0.0,0.0,0.0,0.03649056005076948,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0111348021795783,0.02031222281355331,0.06255055270962524,0.03720316622691293,0.01955449753443292,0.05823672148827177,0.019669618528610353,0.0,0.0,0.0,0.03554868624420402,0.06255055270962524,0.0,0.03720316622691293,0.0,0.0,0.01955449753443292,0.0,0.0,0.0,0.06255055270962524,0.0,0.0,0.0,0.0,0.0,0.03720316622691293,0.014204545454545454,0.0,0.0,0.0,0.03720316622691293,0.03720316622691293,0.06255055270962524,0.0,0.06255055270962524,0.01955449753443292,0.0,0.02031222281355331,0.0,0.06255055270962524
601700,0.019936204146730464,0.020095693779904306,0.022118380062305296,0.03728427222403126,0.0,0.03728427222403126,0.014318181818181818,0.019936204146730464,0.0028191072826938136,0.019936204146730464,0.022118380062305296,0.008788159111933395,0.008788159111933395,0.0006263701847792045,0.0006263701847792045,0.008788159111933395,0.008788159111933395,0.014318181818181818,0.0,0.03728427222403126,0.039810735845978135,0.039810735845978135,0.0006263701847792045,0.0,0.039810735845978135,0.03728427222403126,0.0,0.02728226652675761,0.0,0.0,0.014318181818181818,0.02728226652675761,0.0006263701847792045,0.014318181818181818,0.014318181818181818,0.019552835161098358,0.02728226652675761,0.02728226652675761,0.0,0.014318181818181818,0.0,0.0,0.014318181818181818,0.0,0.03746701846965699,0.014318181818181818,0.014318181818181818,0.014318181818181818,0.0,0.0,0.014318181818181818,0.0,0.0,0.0,0.014318181818181818,0.0,0.0,0.0,0.0,0.02728226652675761,0.0,0.0,0.014318181818181818,0.0,0.014318181818181818,0.0,0.014318181818181818,0.0,0.0,0.0,0.019552835161098358,0.0,0.019552835161098358,0.00558379864988749,0.014318181818181818,0.0,0.0,0.0,0.019552835161098358,0.019552835161098358,0.06253369272237197,0.0,0.05822102425876011,0.0,0.03746701846965699,0.019552835161098358,0.03746701846965699,0.014318181818181818,0.0209201231660931,0.0,0.0,0.014318181818181818,0.014318181818181818,0.0,0.019552835161098358,0.019552835161098358,0.011605873993368073,0.0,0.0,0.0,0.035543192705918714,0.0,0.019552835161098358,0.02359550561797753,0.0,0.0,0.018758374274229567,0.02459016393442623,0.0,0.035543192705918714,0.0,0.017245688577855536,0.019552835161098358,0.0,0.0,0.0,0.0,0.03746701846965699,0.0,0.0,0.03746701846965699,0.0,0.0,0.0,0.0,0.03648477157360406,0.0,0.014318181818181818,0.0,0.014318181818181818,0.01113216485078162,0.02031042128603104,0.06253369272237197,0.03746701846965699,0.019552835161098358,0.05822102425876011,0.01966794380587484,0.0,0.0,0.0,0.035543192705918714,0.06253369272237197,0.0,0.03746701846965699,0.0,0.0,0.019552835161098358,0.0,0.0,0.0,0.06253369272237197,0.0,0.0,0.0,0.0,0.0,0.03746701846965699,0.014318181818181818,0.0,0.0,0.0,0.03746701846965699,0.03746701846965699,0.06253369272237197,0.0,0.06253369272237197,0.019552835161098358,0.0,0.02031042128603104,0.0,0.06253369272237197
654415,0.021962616822429906,0.022118380062305296,0.005379557680812911,0.038938334392879845,0.0,0.038938334392879845,0.003975265017667844,0.021962616822429906,0.005202754399387911,0.021962616822429906,0.005379557680812911,0.03183635804367887,0.03183635804367887,0.0,0.0,0.03183635804367887,0.03183635804367887,0.003975265017667844,0.0,0.038938334392879845,0.000612088752869166,0.000612088752869166,0.0,0.0,0.000612088752869166,0.038938334392879845,0.0,0.008347245409015025,0.0,0.0,0.003975265017667844,0.008347245409015025,0.0,0.003975265017667844,0.003975265017667844,0.02064971040040292,0.008347245409015025,0.008347245409015025,0.0,0.003975265017667844,0.0,0.0,0.003975265017667844,0.0,0.05727554179566564,0.003975265017667844,0.003975265017667844,0.003975265017667844,0.043125317097919835,0.0,0.003975265017667844,0.0,0.0,0.0,0.003975265017667844,0.0,0.0,0.0,0.0,0.008347245409015025,0.0,0.0,0.003975265017667844,0.0,0.003975265017667844,0.0,0.003975265017667844,0.0,0.0,0.0,0.02064971040040292,0.0,0.02064971040040292,0.00683183801135896,0.003975265017667844,0.0,0.0,0.0,0.02064971040040292,0.02064971040040292,0.015072893501359031,0.0,0.05572755417956656,0.0,0.05727554179566564,0.02064971040040292,0.05727554179566564,0.003975265017667844,0.022069335239456755,0.0,0.0,0.003975265017667844,0.003975265017667844,0.0,0.02064971040040292,0.02064971040040292,0.011166818596171376,0.0,0.0,0.0,0.03715450838241957,0.043125317097919835,0.02064971040040292,0.006305752076284221,0.0,0.0,0.01808785529715762,0.04645892351274788,0.0,0.03715450838241957,0.0,0.0,0.02064971040040292,0.0,0.0,0.0,0.043125317097919835,0.05727554179566564,0.0,0.0,0.05727554179566564,0.0,0.0,0.0,0.043125317097919835,0.038115897118066316,0.043125317097919835,0.003975265017667844,0.0,0.003975265017667844,0.010711030082041932,0.021444201312910284,0.015072893501359031,0.05727554179566564,0.02064971040040292,0.05572755417956656,0.020765027322404372,0.0,0.0,0.043125317097919835,0.03715450838241957,0.015072893501359031,0.0,0.05727554179566564,0.0,0.0,0.02064971040040292,0.0,0.0,0.043125317097919835,0.015072893501359031,0.0,0.0,0.043125317097919835,0.0,0.0,0.05727554179566564,0.003975265017667844,0.043125317097919835,0.0,0.0,0.05727554179566564,0.05727554179566564,0.015072893501359031,0.0,0.015072893501359031,0.02064971040040292,0.0,0.021444201312910284,0.0,0.015072893501359031
570360,0.037290343592248816,0.03728427222403126,0.038938334392879845,0.016172938350680545,0.0,0.016172938350680545,0.027591780189332716,0.037290343592248816,0.02342747111681643,0.037290343592248816,0.038938334392879845,0.02516514627241271,0.02516514627241271,0.02117760308037863,0.02117760308037863,0.02516514627241271,0.02516514627241271,0.027591780189332716,0.0,0.016172938350680545,0.018613607188703467,0.018613607188703467,0.02117760308037863,0.0,0.018613607188703467,0.016172938350680545,0.0,0.0005131713992473486,0.0,0.0,0.027591780189332716,0.0005131713992473486,0.02117760308037863,0.027591780189332716,0.027591780189332716,0.008510996882110053,0.0005131713992473486,0.0005131713992473486,0.0,0.027591780189332716,0.0,0.0,0.027591780189332716,0.0,0.0,0.027591780189332716,0.027591780189332716,0.027591780189332716,0.0,0.0,0.027591780189332716,0.0,0.0,0.0,0.027591780189332716,0.0,0.0,0.0,0.0,0.0005131713992473486,0.0,0.0,0.027591780189332716,0.0,0.027591780189332716,0.0,0.027591780189332716,0.0,0.0,0.0,0.008510996882110053,0.0,0.008510996882110053,0.00845896147403685,0.027591780189332716,0.0,0.0,0.0,0.008510996882110053,0.008510996882110053,0.06295793758480325,0.0,0.058616010854816825,0.0,0.0,0.008510996882110053,0.0,0.027591780189332716,0.009060733829729972,0.0,0.0,0.027591780189332716,0.027591780189332716,0.0,0.008510996882110053,0.008510996882110053,0.011434016198189614,0.0,0.0,0.0,0.026760996616425715,0.0,0.008510996882110053,0.04097017371353655,0.0,0.0,0.01840628507295174,0.024511681348142474,0.0,0.026760996616425715,0.0,0.026389241309312358,0.008510996882110053,0.0033163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076591817902184,0.0,0.027591780189332716,0.0,0.027591780189332716,0.010716837342224339,0.0088767797503955,0.06295793758480325,0.0,0.008510996882110053,0.058616010854816825,0.008523206751054852,0.0033163265306122448,0.0,0.0,0.026760996616425715,0.06295793758480325,0.0,0.0,0.0,0.0,0.008510996882110053,0.0,0.0,0.0,0.06295793758480325,0.0033350436121087736,0.0,0.0,0.0,0.0033350436121087736,0.0,0.027591780189332716,0.0,0.0,0.0,0.0,0.0,0.06295793758480325,0.0,0.06295793758480325,0.008510996882110053,0.0,0.0088767797503955,0.0,0.06295793758480325
504494,0.0,0.0,0.0,0.0,0.04455330067646373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004727014890096904,0.0,0.0,0.0,0.0,0.0004727014890096904,0.0,0.0,0.0,0.0,0.0004727014890096904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004290530186944529,0.003906860446944835,0.0,0.03442682047584715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004725897920604915,0.0,0.0004725897920604915,0.0,0.0,0.00398406374501992,0.03442682047584715,0.0,0.055776892430278883,0.0,0.0,0.0,0.004290530186944529,0.0,0.0,0.0,0.0,0.0,0.04455330067646373,0.0,0.03623600834756213,0.0,0.0,0.0,0.0,0.0,0.04285377913821521,0.004290530186944529,0.0,0.0,0.03623600834756213,0.0,0.0,0.0,0.03415593705293276,0.03623600834756213,0.0,0.0,0.0,0.0,0.0,0.04455330067646373,0.03442682047584715,0.0,0.0,0.04455330067646373,0.0,0.025060386473429952,0.0,0.0,0.0,0.03623600834756213,0.03623600834756213,0.0,0.0,0.03415593705293276,0.0,0.0,0.03442682047584715,0.03442682047584715,0.004290530186944529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044542910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03442682047584715,0.0,0.0,0.0
570363,0.037290343592248816,0.03728427222403126,0.038938334392879845,0.016172938350680545,0.0,0.016172938350680545,0.027591780189332716,0.037290343592248816,0.02342747111681643,0.037290343592248816,0.038938334392879845,0.02516514627241271,0.02516514627241271,0.02117760308037863,0.02117760308037863,0.02516514627241271,0.02516514627241271,0.027591780189332716,0.0,0.016172938350680545,0.018613607188703467,0.018613607188703467,0.02117760308037863,0.0,0.018613607188703467,0.016172938350680545,0.0,0.0005131713992473486,0.0,0.0,0.027591780189332716,0.0005131713992473486,0.02117760308037863,0.027591780189332716,0.027591780189332716,0.008510996882110053,0.0005131713992473486,0.0005131713992473486,0.0,0.027591780189332716,0.0,0.0,0.027591780189332716,0.0,0.0,0.027591780189332716,0.027591780189332716,0.027591780189332716,0.0,0.0,0.027591780189332716,0.0,0.0,0.0,0.027591780189332716,0.0,0.0,0.0,0.0,0.0005131713992473486,0.0,0.0,0.027591780189332716,0.0,0.027591780189332716,0.0,0.027591780189332716,0.0,0.0,0.0,0.008510996882110053,0.0,0.008510996882110053,0.00845896147403685,0.027591780189332716,0.0,0.0,0.0,0.008510996882110053,0.008510996882110053,0.06295793758480325,0.0,0.058616010854816825,0.0,0.0,0.008510996882110053,0.0,0.027591780189332716,0.009060733829729972,0.0,0.0,0.027591780189332716,0.027591780189332716,0.0,0.008510996882110053,0.008510996882110053,0.011434016198189614,0.0,0.0,0.0,0.026760996616425715,0.0,0.008510996882110053,0.04097017371353655,0.0,0.0,0.01840628507295174,0.024511681348142474,0.0,0.026760996616425715,0.0,0.026389241309312358,0.008510996882110053,0.0033163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076591817902184,0.0,0.027591780189332716,0.0,0.027591780189332716,0.010716837342224339,0.0088767797503955,0.06295793758480325,0.0,0.008510996882110053,0.058616010854816825,0.008523206751054852,0.0033163265306122448,0.0,0.0,0.026760996616425715,0.06295793758480325,0.0,0.0,0.0,0.0,0.008510996882110053,0.0,0.0,0.0,0.06295793758480325,0.0033350436121087736,0.0,0.0,0.0,0.0033350436121087736,0.0,0.027591780189332716,0.0,0.0,0.0,0.0,0.0,0.06295793758480325,0.0,0.06295793758480325,0.008510996882110053,0.0,0.0088767797503955,0.0,0.06295793758480325
572473,0.014204545454545454,0.014318181818181818,0.003975265017667844,0.027591780189332716,0.0,0.027591780189332716,0.008450704225352112,0.014204545454545454,0.0031443009545199328,0.014204545454545454,0.003975265017667844,0.001877208480565371,0.001877208480565371,0.001571973950145969,0.001571973950145969,0.001877208480565371,0.001877208480565371,0.008450704225352112,0.0,0.027591780189332716,0.029367556942999192,0.029367556942999192,0.001571973950145969,0.0,0.029367556942999192,0.027591780189332716,0.0,0.013996138996138996,0.0,0.0,0.008450704225352112,0.013996138996138996,0.001571973950145969,0.008450704225352112,0.008450704225352112,0.016803192606595255,0.013996138996138996,0.013996138996138996,0.0,0.008450704225352112,0.0,0.0,0.008450704225352112,0.0,0.035576923076923075,0.008450704225352112,0.008450704225352112,0.008450704225352112,0.03782051282051282,0.0,0.008450704225352112,0.0,0.0,0.0,0.008450704225352112,0.0,0.0,0.0,0.0,0.013996138996138996,0.0,0.0,0.008450704225352112,0.0,0.008450704225352112,0.0,0.008450704225352112,0.0,0.0,0.0,0.016803192606595255,0.0,0.016803192606595255,0.005303395550657759,0.008450704225352112,0.0,0.0,0.0,0.016803192606595255,0.016803192606595255,0.03717948717948718,0.0,0.03461538461538462,0.0,0.035576923076923075,0.016803192606595255,0.035576923076923075,0.008450704225352112,0.017770240377525438,0.0,0.0,0.008450704225352112,0.008450704225352112,0.0,0.016803192606595255,0.016803192606595255,0.007257109004739337,0.0,0.0,0.0,0.019324204946996465,0.03782051282051282,0.016803192606595255,0.01215909090909091,0.0,0.0,0.011986301369863013,0.016589506172839507,0.0,0.019324204946996465,0.0,0.01600985221674877,0.016803192606595255,0.0,0.0,0.0,0.03782051282051282,0.035576923076923075,0.0,0.0,0.035576923076923075,0.0,0.0,0.0,0.03782051282051282,0.0008833922261484099,0.03782051282051282,0.008450704225352112,0.0,0.008450704225352112,0.006960900473933649,0.017325117796303007,0.03717948717948718,0.035576923076923075,0.016803192606595255,0.03461538461538462,0.016894497020679987,0.0,0.0,0.03782051282051282,0.019324204946996465,0.03717948717948718,0.0,0.035576923076923075,0.0,0.0,0.016803192606595255,0.0,0.0,0.03782051282051282,0.03717948717948718,0.0,0.0,0.03782051282051282,0.0,0.0,0.035576923076923075,0.008450704225352112,0.03782051282051282,0.0,0.0,0.035576923076923075,0.035576923076923075,0.03717948717948718,0.0,0.03717948717948718,0.016803192606595255,0.0,0.017325117796303007,0.0,0.03717948717948718
601699,0.019939384271813687,0.019936204146730464,0.021962616822429906,0.037290343592248816,0.0,0.037290343592248816,0.014204545454545454,0.019939384271813687,0.002819548872180451,0.019939384271813687,0.021962616822429906,0.008633980881899476,0.008633980881899476,0.0006264682850430697,0.0006264682850430697,0.008633980881899476,0.008633980881899476,0.014204545454545454,0.0,0.037290343592248816,0.03981723237597911,0.03981723237597911,0.0006264682850430697,0.0,0.03981723237597911,0.037290343592248816,0.0,0.027107380202868136,0.0,0.0,0.014204545454545454,0.027107380202868136,0.0006264682850430697,0.014204545454545454,0.014204545454545454,0.01955449753443292,0.027107380202868136,0.027107380202868136,0.0,0.014204545454545454,0.0,0.0,0.014204545454545454,0.0,0.03720316622691293,0.014204545454545454,0.014204545454545454,0.014204545454545454,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.0,0.027107380202868136,0.0,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0,0.0,0.0,0.01955449753443292,0.0,0.01955449753443292,0.0055842640440073345,0.014204545454545454,0.0,0.0,0.0,0.01955449753443292,0.01955449753443292,0.06255055270962524,0.0,0.05823672148827177,0.0,0.03720316622691293,0.01955449753443292,0.03720316622691293,0.014204545454545454,0.02092201793315823,0.0,0.0,0.014204545454545454,0.014204545454545454,0.0,0.01955449753443292,0.01955449753443292,0.011608623548922056,0.0,0.0,0.0,0.03554868624420402,0.0,0.01955449753443292,0.023434991974317816,0.0,0.0,0.018762564217109673,0.02459485224022879,0.0,0.03554868624420402,0.0,0.01725,0.01955449753443292,0.0,0.0,0.0,0.0,0.03720316622691293,0.0,0.0,0.03720316622691293,0.0,0.0,0.0,0.0,0.03649056005076948,0.0,0.014204545454545454,0.0,0.014204545454545454,0.0111348021795783,0.02031222281355331,0.06255055270962524,0.03720316622691293,0.01955449753443292,0.05823672148827177,0.019669618528610353,0.0,0.0,0.0,0.03554868624420402,0.06255055270962524,0.0,0.03720316622691293,0.0,0.0,0.01955449753443292,0.0,0.0,0.0,0.06255055270962524,0.0,0.0,0.0,0.0,0.0,0.03720316622691293,0.014204545454545454,0.0,0.0,0.0,0.03720316622691293,0.03720316622691293,0.06255055270962524,0.0,0.06255055270962524,0.01955449753443292,0.0,0.02031222281355331,0.0,0.06255055270962524
553813,0.002819548872180451,0.0028191072826938136,0.005202754399387911,0.02342747111681643,0.0,0.02342747111681643,0.0031443009545199328,0.002819548872180451,0.02118846582762466,0.002819548872180451,0.005202754399387911,0.0,0.0,0.01895508123606244,0.01895508123606244,0.0,0.0,0.0031443009545199328,0.0,0.02342747111681643,0.01640911263342361,0.01640911263342361,0.01895508123606244,0.0,0.01640911263342361,0.02342747111681643,0.03609582389122693,0.0,0.0,0.03609582389122693,0.0031443009545199328,0.0,0.01895508123606244,0.0031443009545199328,0.0031443009545199328,0.011207550349709277,0.0,0.0,0.0,0.0031443009545199328,0.03609582389122693,0.0,0.0031443009545199328,0.0,0.0,0.0031443009545199328,0.0031443009545199328,0.0031443009545199328,0.0,0.0,0.0031443009545199328,0.03609582389122693,0.0,0.0,0.0031443009545199328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031443009545199328,0.0,0.0031443009545199328,0.0,0.0031443009545199328,0.0,0.0,0.0,0.011207550349709277,0.0,0.011207550349709277,0.011139028475711892,0.0031443009545199328,0.0,0.0,0.0,0.011207550349709277,0.011207550349709277,0.054754273504273504,0.0,0.0,0.0,0.0,0.011207550349709277,0.0,0.0031443009545199328,0.011931461379743429,0.0,0.0,0.0031443009545199328,0.0031443009545199328,0.0,0.011207550349709277,0.011207550349709277,0.0,0.0,0.0,0.0,0.03374942209893666,0.0,0.011207550349709277,0.0,0.0,0.0,0.0,0.03321174889614129,0.0,0.03374942209893666,0.0,0.02617669267556003,0.011207550349709277,0.06672047350013452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008013561411619664,0.0,0.0031443009545199328,0.0,0.0031443009545199328,0.0,0.011689224819827738,0.054754273504273504,0.0,0.011207550349709277,0.0,0.011223628691983123,0.06672047350013452,0.0063500127000254,0.0,0.03374942209893666,0.054754273504273504,0.0,0.0,0.0,0.0,0.011207550349709277,0.0,0.0,0.0,0.054754273504273504,0.060801721818670974,0.0,0.0,0.006604013208026416,0.060801721818670974,0.0,0.0031443009545199328,0.0,0.0,0.0,0.0,0.0,0.054754273504273504,0.0,0.054754273504273504,0.011207550349709277,0.0,0.011689224819827738,0.010668021336042673,0.054754273504273504
