fold,split,representation,model,pca_setting,tda_window,tda_group,c_value,n_components,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual,ece,ablation_type
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.035259870038016033,0.1101108549595045,0.0754144566128825,0.0,0.0754144566128825,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.000498250370234556,0.01692768158399648,0.01667042144550954,0.0,0.01667042144550954,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,9.901836559694303e-05,0.009831820039003897,0.009781963899374283,0.0,0.009781963899374283,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0040803584471672365,0.06534750898675246,0.0632134316324568,0.0,0.0632134316324568,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,macro_fed_rates,5040,0.07601668643898703,0.2138733423274525,0.12737585832863324,0.2,0.07968976350652393,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,active_market_count_bucket,26-50,11424,0.04515522782462216,0.13517838111753155,0.08568278887870867,0.08823529411764706,0.06176656118067163,h0
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,overall,overall,11424,0.04518391837265401,0.135216640656785,0.08522098911864809,0.08823529411764706,0.062023178034331126,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.03490298106757667,0.10908250525722284,0.07494635195885815,0.0,0.07494635195885814,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.0004838207494534464,0.01673948857385867,0.016489908382022488,0.0,0.016489908382022488,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,9.763285730519193e-05,0.009755424748946105,0.009706268150958427,0.0,0.009706268150958427,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.004015061323201083,0.06475625246602551,0.06265695749508045,0.0,0.06265695749508045,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,macro_fed_rates,5040,0.07635365428331108,0.21483397438954102,0.12678673883656144,0.2,0.08050166848165712,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,active_market_count_bucket,26-50,11424,0.04518391837265401,0.135216640656785,0.08522098911864809,0.08823529411764706,0.062023178034331126,h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,overall,overall,11424,0.045151422561195524,0.13517594361446322,0.08570467184233105,0.08823529411764706,0.06152367390302389,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.03528078186579598,0.11016230591477749,0.07543839061857975,0.0,0.07543839061857974,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.0004978213936073807,0.016926613787373607,0.01666959402929228,0.0,0.01666959402929228,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,9.907139009036008e-05,0.009832816234494678,0.009782933114502053,0.0,0.009782933114502053,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.004086700014193249,0.06538349637637136,0.06324594683070897,0.0,0.06324594683070897,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,broad_family,macro_fed_rates,5040,0.07599247111939761,0.21382804816627266,0.12740600678092756,0.2,0.07943630296100107,h0_h1
4,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-03 22:00:00+00:00,2025-07-03 23:00:00+00:00,2025-07-17 22:00:00+00:00,ok,active_market_count_bucket,26-50,11424,0.045151422561195524,0.13517594361446322,0.08570467184233105,0.08823529411764706,0.06152367390302389,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,overall,overall,11336,0.061236938742742074,0.18247477000842904,0.07830783249930597,0.08697953422724065,0.050807681914417833,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.04392054210210261,0.12145420987356853,0.07808848524512751,0.0,0.07808848524512751,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.008514848002360848,0.05958089197969053,0.05453400825263215,0.0,0.05453400825263215,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,2.4258606726654883e-05,0.004834454163123422,0.004822282013679877,0.0,0.004822282013679877,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0014556245408152133,0.03768399225111443,0.036935132096753455,0.0,0.036935132096753455,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,macro_fed_rates,4952,0.10383449912520584,0.2999268895187,0.09594335540543804,0.1991114701130856,0.10526827655538697,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,active_market_count_bucket,26-50,11336,0.061236938742742074,0.18247477000842904,0.07830783249930597,0.08697953422724065,0.050807681914417833,h0
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,overall,overall,11336,0.061210321495775814,0.18254446074762923,0.07787547572793094,0.08697953422724065,0.050935830507074197,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.04353081305248129,0.12048269771179895,0.07766933914602828,0.0,0.07766933914602828,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.00835941461279197,0.05899188828231079,0.054047362696068864,0.0,0.054047362696068864,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,2.3764621687038785e-05,0.004791660402304649,0.004779736807516103,0.0,0.004779736807516103,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0014217043823387201,0.03727690689231275,0.03654581225383814,0.0,0.03654581225383814,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,macro_fed_rates,4952,0.10413006098332041,0.30108183984333314,0.09549387069632768,0.1991114701130856,0.10566901728314876,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,active_market_count_bucket,26-50,11336,0.061210321495775814,0.18254446074762923,0.07787547572793094,0.08697953422724065,0.050935830507074197,h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,overall,overall,11336,0.061245395254280174,0.18241263069124614,0.07859236749167622,0.08697953422724065,0.05062513976679182,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_btc,3696,0.04415591369638835,0.12208260137201117,0.07835485523573076,0.0,0.07835485523573078,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_eth,2016,0.00861651217858137,0.060005179140062606,0.05489338505981107,0.0,0.05489338505981107,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,2.4560244299051107e-05,0.004867482450216441,0.004855158774295302,0.0,0.004855158774295302,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0014747392755931547,0.03795156557179286,0.03719275985348295,0.0,0.03719275985348295,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,broad_family,macro_fed_rates,4952,0.10363547867325626,0.2991225051622075,0.09622988045130616,0.1991114701130856,0.10498335190522948,h0_h1
5,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-17 22:00:00+00:00,2025-07-17 23:00:00+00:00,2025-07-31 22:00:00+00:00,ok,active_market_count_bucket,26-50,11336,0.061245395254280174,0.18241263069124614,0.07859236749167622,0.08697953422724065,0.05062513976679182,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,overall,overall,13609,0.06238183023741058,0.20666933030998622,0.13201028040577278,0.09030788448820633,0.057626975999602544,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_btc,3027,0.09753118506608047,0.28611557948799216,0.16165285328625353,0.0,0.16165285328625353,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_eth,1845,0.09416969331202416,0.299862545823111,0.17825676867973117,0.0,0.17825676867973114,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.000417448743690912,0.01921788384416837,0.019005619520149477,0.0,0.019005619520149477,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0024074145070401556,0.046775832828218095,0.045520664740423634,0.0,0.045520664740423634,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,macro_fed_rates,8065,0.04699754399168813,0.17000257547834946,0.11861626155226483,0.15238685678859268,0.05203289618338316,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,26-50,3456,0.045929101401310714,0.14483085762100648,0.10413836429544557,0.09895833333333333,0.0743884146509427,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_C1,var_85,24,h0,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,51-100,10153,0.0679822075502798,0.22771865185170923,0.14149765774028383,0.08736334088446765,0.06491720968891765,h0
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,overall,overall,13609,0.06239127496743766,0.20680385397785692,0.13181512295917883,0.09030788448820633,0.05704860003436165,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_btc,3027,0.09676573451255087,0.2842748621688399,0.16092454506220494,0.0,0.16092454506220494,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_eth,1845,0.09372852730641831,0.297785113416038,0.1778257412506252,0.0,0.17782574125062522,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00044754613937898643,0.01944916006017537,0.019221120691266275,0.0,0.019221120691266275,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0025797982533616102,0.04734098112479753,0.04598882477260716,0.0,0.04598882477260716,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,macro_fed_rates,8065,0.047393262500442034,0.17136250704387287,0.1186304248189591,0.15238685678859268,0.051767821576092214,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,26-50,3456,0.04603755959049453,0.1446599184155078,0.10189390265223582,0.09895833333333333,0.07125661429647792,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h1_C1,var_85,24,h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,51-100,10153,0.06795794889068354,0.22795715263869396,0.14200006705262855,0.08736334088446765,0.06452449782545665,h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,overall,overall,13609,0.062302026286938816,0.20636448865540521,0.13159314528419191,0.09030788448820633,0.05724038512281723,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_btc,3027,0.09717463581513591,0.2849854785883607,0.16119366944027821,0.0,0.16119366944027824,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_eth,1845,0.09376679437898722,0.2985283845861612,0.17765058156986946,0.0,0.1776505815698695,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00041155135608962585,0.019078260385340873,0.01886901695441074,0.0,0.01886901695441074,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.0023756150332178228,0.0464507309330814,0.04521244962419243,0.0,0.045212449624192415,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,broad_family,macro_fed_rates,8065,0.04709044384259087,0.1702369090861729,0.11824193192932747,0.15238685678859268,0.05225296179119349,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,26-50,3456,0.045957131349661645,0.14479440363135732,0.1038230337325065,0.09895833333333333,0.07458766806054282,h0_h1
6,design_cv,pca_plus_tda,pca_plus_tda_var_85_24h_h0_h1_C1,var_85,24,h0_h1,1.0,6,2024-08-06 17:00:00+00:00,2025-07-31 22:00:00+00:00,2025-07-31 23:00:00+00:00,2025-08-14 22:00:00+00:00,ok,active_market_count_bucket,51-100,10153,0.06786569780306509,0.22732245318245234,0.14104586916113718,0.08736334088446765,0.06439679431609566,h0_h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.05464391075580303,0.19020429873620012,0.07901623603416974,0.07522247719258969,0.03698268809340118,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.039639705826677855,0.1281130251887392,0.09399836344774859,0.0,0.0939983634477486,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_eth,2341,0.09760380289510515,0.2903896752740183,0.16456559739895915,0.0,0.1645655973989592,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_microstrategy,336,0.00012850566569723698,0.011268883299982605,0.011204123205776004,0.0,0.011204123205776004,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_policy,336,0.000562434159571473,0.02359574151444591,0.023309773451381022,0.0,0.023309773451381022,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,macro_fed_rates,11494,0.05345490547568849,0.19805147878296495,0.0608233735209942,0.11693057247259439,0.06085473911108041,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h0_C0.01,fixed_5,168,h0,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,active_market_count_bucket,51-100,17867,0.05464391075580303,0.19020429873620012,0.07901623603416974,0.07522247719258969,0.03698268809340118,h0
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,overall,overall,17867,0.054560958551012076,0.18998550031922912,0.07406603336837603,0.07522247719258969,0.043322173822216474,h1
7,design_cv,pca_plus_tda,pca_plus_tda_fixed_5_168h_h1_C0.01,fixed_5,168,h1,0.01,5,2024-08-06 17:00:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,2025-08-28 22:00:00+00:00,ok,broad_family,crypto_btc,3360,0.03542561043635206,0.11698451631457774,0.0875936767124416,0.0,0.08759367671244159,h1
