fold,representation,model,n_components,class_weight,train_start,train_end,test_start,test_end,status,eval_group_type,eval_group,n_obs,brier,log_loss,avg_pred,avg_actual
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.013124988266821843,0.04240623079506235,0.0266114315230666,0.0
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.005689818214680803,0.028255706558886047,0.024333356112431797,0.0
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_microstrategy,336,8.111765727578607e-05,0.00391711464637684,0.0038759558706333423,0.0
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_policy,336,0.0005136432220162878,0.010010679291035548,0.009744021958915076,0.0
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,macro_fed_rates,9129,0.11855556737397485,0.5976435358376473,0.019680620025705052,0.1407602147004053
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,26-50,1740,0.041450492103270946,0.14838119301941888,0.14762820410392666,0.1
1,active_filled_pca,var_85_standard,17,standard,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,active_market_count_bucket,51-100,13110,0.08102485883455021,0.4110666510610114,0.004371937705119832,0.08474446987032799
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,overall,overall,14850,0.07497805692635671,0.352569527056262,0.03307247606557889,0.08653198653198653
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_btc,3112,0.021580733428964695,0.08207780035918445,0.04077187123362937,0.0
1,active_filled_pca,var_85_balanced,17,balanced,2024-08-06 17:00:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 07:00:00+00:00,2025-08-17 06:00:00+00:00,ok,broad_family,crypto_eth,1937,0.016568944301463454,0.05947590786494475,0.04403398395269618,0.0
